mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_0_max,mfcc_1_max,mfcc_2_max,mfcc_3_max,mfcc_4_max,mfcc_5_max,mfcc_6_max,mfcc_7_max,mfcc_8_max,mfcc_9_max,mfcc_10_max,mfcc_11_max,mfcc_12_max,mfcc_0_min,mfcc_1_min,mfcc_2_min,mfcc_3_min,mfcc_4_min,mfcc_5_min,mfcc_6_min,mfcc_7_min,mfcc_8_min,mfcc_9_min,mfcc_10_min,mfcc_11_min,mfcc_12_min,genre
1.4325599526769452,-0.2699683327173004,2.1949390721752278,0.44804839282363756,-0.15046501293160344,-0.31397669976359593,-0.06505062795011655,-1.4518205856223532,0.9730617665538001,0.4416981758111649,-0.2561927723504743,-0.11151095185882313,0.8097901555190691,2.029766442557592,1.5315724738693879,0.18575675141648096,-0.8226100871514008,-1.5333104349171363,0.12269421793228358,-0.7832370989558726,0.15519812951993345,0.2906483652457125,0.7169266799645222,-1.1715306513849515,-0.88713444169474,-0.31418871427588463,0.26050075212406276,0.201583429064659,2.5780725201849184,-2.25926115478123,1.110234391578605,1.0587196053253212,-0.9152986974614754,-0.47232121545564326,1.7615744041664512,-0.622166664049305,-0.6055499366044886,0.11993380906811242,0.5123452260786183,0.9975599833077882,1.040681509452708,0.7818509271789085,-1.9080181713581639,-0.041344472532133254,0.6648692318804273,0.6847516723475225,-0.7099678850647784,-1.0226785051469178,-1.091557527734145,0.4655275043398843,1.0072560963351789,0.14187411184731685,blues
-1.0699263079682186,0.1796044320482452,-0.9518845740773092,-0.7369861016978553,-0.36861577806055107,-0.7985215124103185,-1.130217731611557,1.5493721457715501,-1.887852963202647,-0.5915794750354468,-0.2157818868398182,1.227962486937219,0.2946670817290846,-0.2815441678404793,-0.7411914135550268,1.1472720546434503,-0.806624774699258,0.21114965903254881,-0.1693933897124474,0.4800533521407504,1.5711077060089187,0.7054948719797834,-0.1289169660877955,1.6757065807123532,1.579814847709948,1.1395214363305437,0.2820357541828921,-0.7711096327062624,-2.3660401705614444,0.21143701988507013,0.7739935683092658,-1.3371184422429074,0.41548470211586497,-0.44543394254551305,0.5102502869708234,-0.6165494144817653,-0.7260540793446988,-0.061086097980565836,-1.1763855342698133,0.9615647876302861,0.020241883197045566,-1.1445803189890948,-0.6155797987224887,0.5902236705937242,-0.30143339204513614,0.709917676365006,-0.9951227249356833,-0.2797164358393829,-0.07220298813349416,2.2269063242494407,-0.72795265108578,0.6265342299634824,blues
0.47146404695877103,1.7477996339812456,1.3595751389680804,-0.46255850100258283,-1.0493053884994032,-1.415750025407499,0.2359734811451239,1.0138074743776027,1.1438144125437255,-0.2610930615752763,0.04437454687612936,1.4260504405940286,-0.7631957158928638,-2.4753290172588582,1.1531978855785636,-1.1603692517328656,-0.29058598010949444,0.4565910778474429,-0.4621803072685507,1.0803386894104277,2.6713273382956286,-0.807044929279706,0.13389137824215758,0.004987642528552326,0.3128038223722726,-0.6034025062626396,-0.6501857142742181,-0.6265171059534259,-0.46146264087502725,-0.44564869133835516,-2.505217513529392,0.08861420655610029,-0.3011936290959692,-0.7184427973637759,0.0930350000976605,-0.005493871847466602,-0.39767233078645126,0.008772560773491435,-0.581894048268457,-1.1689950280145154,1.9610832273738836,-0.4959371468792039,0.265541674557667,2.596460022756423,-0.4136972294690056,0.46019926532684174,2.3266913970395477,-1.6499558896675122,1.333822433554205,0.22212415864050963,-0.5051798611679679,0.048478061684763527,blues
-0.36183620542415457,1.5762524743012607,-0.01601055937843904,0.6978208201160033,-0.528905118902643,0.29237108594609884,-0.38280701029855496,-1.4199182868099776,1.308407866242567,0.34812408619433083,0.771224844916766,-0.728419250165223,1.1847134994495476,0.46783296940680974,0.15023207504828526,1.0292704807519366,-0.32924867260517576,1.2947319477082078,-0.6622521060389125,0.03327407780828618,-0.9365001257944336,-1.148217644671523,-0.4657607582629712,-0.16088828831314414,0.5517778499983483,-0.6430485777206744,0.586907955290429,-0.319948392960392,-0.49407024548604944,0.6294419418704132,-0.5444380975551102,1.8252049290592334,0.43233191735119614,-1.3675965882693981,-0.11919145499543977,-0.6472118540715098,-1.6412936456163785,1.0578801867339052,1.0809015311930457,-0.7247644914387639,0.7106224932298439,0.8769667230895998,-0.012645271153755973,0.9522802577829893,0.2945132672316081,1.145443922297682,-1.172471792297151,0.14796848170468302,0.2015319411011923,-1.1564875790112483,-1.0608493257944367,-1.5840502255987388,blues
0.045202920698246545,-0.4403434760369145,-1.2907646180206456,1.2172587330151854,0.40030321567054833,-0.7245493245340033,0.20324195977036152,-0.23798274304663447,-1.5623858617109596,0.27386476188233516,1.6398577954585216,1.4120073502528796,0.10338248903281078,-0.43599062513826076,0.5628655346430415,0.2665428008025302,-0.13861210287754916,1.8601244502665952,-0.396106772645351,0.9571187706262297,0.14385852470922347,0.1486868061917124,-1.6509268833441948,1.1014172499573376,0.8367551108434771,0.1880190768066168,1.0347991566353412,0.4155460826565194,-1.2974038004659225,-0.9705942257049249,-0.06061520465450247,-1.6914520369560413,1.1224337766779682,-0.21555014366012745,0.13693017051918183,-0.9814890655011062,0.6464973863074234,-0.14271419047815112,-0.3260819022881477,1.410953254910354,1.3094328613533064,0.7497169846052106,0.2090549633301127,-0.5160898478855201,-0.28882829525232157,-0.33475277112728635,0.39217058633931984,-0.03172718357391597,-0.006801245592034383,1.5408891410345524,1.1437223653649964,-0.7811939160900758,blues
0.29697700288152046,-0.7757293723637559,0.6027049347863913,1.9292078842589073,-0.356059595364963,0.7905977688979997,1.613558974199269,-0.1362322244068716,0.494302577260492,1.7148320548326406,-0.9360606770741414,-1.0366760714840277,-1.2442645789417321,0.7549538645364824,-1.0131376819625846,0.5598479877702571,1.359614254304253,-0.6618780436288833,-0.7620839382571035,0.6699203467988049,0.04786070632372563,-2.362898228241814,1.5318764355743195,0.5519979044707102,-0.38036689609919583,-0.4208703503324796,0.7002711701658199,-0.04487905609352203,0.05724894697289047,0.15070960572705375,-0.8190506461092992,-0.36075063228961224,-0.1883254737030145,-0.7606383356094966,0.2747245974451209,0.48433032958550104,1.6864950379953598,-0.7609728479910343,0.8904570950769944,1.4249305256688216,0.9495887749491169,-0.4980693348338655,-0.30927359743539967,1.5179313755318298,-0.1864897374101233,-0.030127174401289415,-0.48670818426376244,0.7738183584097453,-2.460810747640971,-0.8100061328911903,-0.9798952544123972,1.588384404505879,blues
0.2322135167597995,-0.20175286682967722,-0.20401263721972981,-1.3815618997728534,1.3561950468632673,-0.3513670590829952,0.593117054999718,-0.6565107573138006,-0.05996177466357931,-0.9188716753705424,-0.24804203618568435,1.040782375387912,0.10582156746072494,0.37412456361244806,0.06265138149444867,1.6311575320720548,-0.8165394413496881,-0.13809875109817896,0.1879079318013118,-0.9959663782393456,0.1264637924566029,0.029644992581583884,0.11391215782193191,0.11829569414533575,-0.671599099701508,-1.624573723401191,0.18308164426398416,-0.8933780277828067,-0.09244497255400479,-0.7484424249220331,-1.4807574203176104,0.3606341407562071,0.7003498661218579,1.1032884316649416,-0.44705093473239327,0.03969000248568295,0.34062479413653907,1.021222258015597,-1.7500729846554466,-1.4687196944342036,1.3882858516515248,-1.6850646421912148,0.917369320315936,1.3310113628853906,0.8034016317376579,-1.0032236903543732,-0.8918084906698056,-0.057583619770633226,1.7514992191536067,1.74338319268152,0.298933297742948,-1.594387358885408,blues
0.16230937780392782,-0.20774954648434038,0.022745947167672295,-1.6564305690921908,0.2438358080450716,-1.503312204728526,-2.529981225599329,0.2244025960315867,1.9186269025597664,-0.8356350337659969,-0.4727821828689268,0.8957496851940812,1.1626350727527088,0.1055224946005526,-0.7084158118922326,1.3261170820046713,-1.2302581998733817,-0.5211639143300444,0.5882801552991136,-1.568686694876045,0.3883364996955467,1.1386197922088794,1.6765393408676847,-0.3900683209881071,-0.4401457490628929,0.7149600462817199,-0.6178037552811402,-0.308734085776225,0.32210413504863106,0.37230056268193007,-1.907115429385745,-1.1664074657651753,-1.833013270306297,-1.6677738761226244,-1.1187103885783365,-0.2222640176576017,-0.1254711555801859,-2.151758791422371,-0.9331745070525849,-1.5182037753182558,-0.2002307661706156,-0.6562596395038739,1.2585348931188247,-0.1394668084096735,-0.6069956749729924,-0.2622895852530895,-0.6436407483952628,1.3414421373211318,-0.3352469986437011,0.45604735407560065,0.789665331272836,-0.6609756042217863,blues
-1.8036372020334963,-0.48070797605541143,0.6372999778128802,-1.6954867556701014,0.25280783839586646,0.8397323244348194,1.3916135788437045,0.6778211576268869,0.2927022064046795,0.18607993961871655,-1.2079135594093722,-0.9465511636952187,-1.7322214949619044,0.07194465851935937,0.4407210537898107,0.11770828832249729,0.28367787708846814,0.7596659882289413,-1.3271144924495215,0.06284542501864758,0.24650389754450366,-0.46891273935748334,-2.1257488591596383,-1.024199742011744,-0.5082673808829938,0.14959722822973187,0.033457344958073516,1.9233193765733136,0.9436713690786407,-0.023019795260753487,0.12117985112498489,1.2706771406128914,1.3090821043398007,0.334094400656642,1.7333128343650999,-0.8979959967682313,-0.028851266962718523,3.166240330025001,0.7102825356635272,-0.14096563917356797,0.10393672369166429,0.17964375045593167,1.6699389211182365,0.8041983993928284,-0.07871967356912589,-1.6760304159488348,-0.7266932158487,0.060065420312046564,-0.12960508950213828,1.0958623086097354,-0.23135303614809707,0.838669236209474,blues
-1.472074585028161,-0.524483445955844,0.6946795936946493,2.067286071939644,-0.14201512061606647,0.8287924773238373,1.3361462232297574,0.9532016635553578,0.7482733618272602,-0.3539598742947717,1.5194796865809692,-1.3180335538640402,-1.2669372404267158,1.8673959709337478,0.3616198991106001,-1.2379799735024741,-1.4336079045281167,-1.475786156249794,2.0343564534062026,-0.08124499186908556,-0.5173053574058546,1.628782449807853,0.2512763366312826,-0.3274264604072413,1.0608732070092852,0.5977082880803544,0.6004576451326006,-0.27021774426254186,-0.8953428750263762,-1.0104690426385499,0.10290933397545483,0.007526888946156536,0.4828083806088357,-0.4248197551793991,1.2803067298365276,-1.325543203874701,0.4180488296599321,-0.9094811878239031,-0.2431705982611764,-0.9207362567547795,-0.3676377738203315,-1.0702905580490825,-1.0008329154836073,0.9637643072664599,-1.389430592921911,0.6499578602702106,0.8518305577622939,0.7304142236074092,-0.026629619796355218,-1.0920842662876635,-1.5452183074138544,-1.1800748063111668,blues
-1.1738206882583389,0.2750008883245601,-1.415532480942703,-0.20672846678652132,0.04016987338448633,-0.3030644219544921,-0.27053725645415666,1.2763690601328839,0.49971175034596405,0.7030430136780257,-0.37161179407984274,0.7845265711059883,0.3037025888157414,0.21017669152017324,-0.3913647466951222,0.23679613845728809,2.108308077176256,0.6035664774013942,1.7091117306765744,-1.8869458706254052,0.07230091118804578,0.8209723493685518,0.3866796421329992,0.5150200693575328,-0.38874653339461884,1.2112993706336324,-1.6007721973231333,-0.14959353912159318,0.12419879969265778,-0.5728095373354719,0.02793718131342152,-1.9647490213638317,-1.2963947950348909,1.2702392383694923,0.24341139519841964,-0.3788004875838298,0.9797574519583778,1.3871846900636426,1.8097286493420683,-1.886958573163237,1.38286947923023,-1.1609656967895743,0.30165500440936893,0.6113283782592098,1.6088781416258517,0.4692881851870743,0.27898909064930744,-0.8377950441942328,-1.6876556716036568,-0.8638884623757134,1.406600587374327,0.03281173637524916,blues
